noop,fork-simple,vfork-simple
41,53399,11331
41,53177,12094
49,52020,12545
41,53727,12094
49,52332,12250
50,49977,12070
41,51618,11709
49,49427,11766
49,55269,11569
49,49797,11667
50,51790,11717
49,54227,15672
49,57403,11520
49,51397,12768
41,49615,12029
49,54399,12406
49,51561,11750
41,50141,12037
49,49247,12726
50,53152,11717
49,51503,11101
49,52290,11799
50,53670,12185
41,55671,11955
49,53177,11323
41,51659,11889
49,55367,14490
41,50962,11873
50,50969,11586
49,49271,11947
49,55704,12324
49,54629,11774
50,49830,11594
41,53415,11487
50,53414,11052
49,53087,11627
41,49805,11110
50,54515,11774
49,49895,10945
49,49985,11052
49,52849,11881
41,53768,12062
49,53997,15221
50,50871,11618
49,51396,12103
49,57771,11906
49,51691,11601
41,52709,11340
50,54924,11996
50,52102,12554
49,52980,12447
49,51905,11857
49,55220,11503
41,67773,12242
49,50896,11741
49,53399,11496
49,53489,11692
49,51266,14826
41,52217,21177
41,51954,11594
50,56992,11692
49,51372,12455
49,52069,11544
49,53956,11635
49,50108,11676
49,53234,11972
49,49419,11273
41,54358,12127
49,52750,11429
49,52308,12251
49,55516,11930
42,56787,11913
50,51208,11815
49,50470,11791
41,55368,12070
49,52988,11725
49,51068,11848
41,52020,11807
49,53891,11422
49,53267,15097
50,52914,11602
49,50059,11774
50,55040,12570
49,50961,11758
41,51240,11323
49,189824,11905
49,54818,11783
41,51183,11281
49,50667,12119
49,53398,11626
50,51831,11520
41,49255,11676
50,50674,11708
49,53473,12045
49,52439,15598
50,54933,11922
49,50954,11479
41,55819,11832
49,50666,11224
41,50872,11520
49,57780,11708
49,50494,11758
49,50576,11585
50,51905,11979
49,55548,11479
41,52849,11651
41,51963,11528
49,52102,11504
49,55605,11619
41,52012,11988
49,53907,15180
50,54301,11405
49,51289,11807
49,50280,12251
41,49804,12603
49,58403,11742
50,51905,11380
50,51315,11798
49,52439,11537
49,56066,11586
49,54465,11487
41,51380,11068
50,56410,12021
49,54810,11618
42,52168,11799
49,53390,15992
49,56279,11791
41,52365,11151
50,51757,11446
41,51101,11282
49,59151,10806
41,51782,11594
49,51298,11479
49,51044,11577
49,57993,11274
50,53628,11520
49,54292,11159
41,228281,11036
49,54843,11348
41,52315,11700
50,53596,11503
49,53661,14909
50,51421,11257
49,52964,11487
49,54720,11315
41,53662,11397
49,50864,12094
41,51471,11323
41,54711,11323
49,50773,12095
41,53554,11003
50,56845,11134
49,52110,10839
49,50765,11388
41,51323,11200
49,56254,11060
50,51921,11922
49,51257,15254
41,53644,11225
49,51355,10962
49,52028,11282
50,51454,11241
41,54802,11282
50,50609,11824
49,49157,11127
41,53800,11519
41,54654,11192
41,50937,11364
49,51413,11856
49,53144,11405
41,52291,11479
41,49362,11438
49,50108,14499
49,55032,11430
49,51675,12365
49,56040,12258
49,51905,11873
49,56500,11741
49,52381,12907
41,50329,11749
49,53309,12234
49,54333,12381
49,50010,12053
49,50485,11709
49,57231,11872
49,55113,11684
49,52110,11668
50,53144,12382
41,56049,15622
49,55261,12102
49,55286,12242
49,50880,11807
49,55507,12915
41,51750,11864
50,50297,11774
49,55769,11790
41,50945,12217
49,51150,12578
41,50674,11791
49,51848,12209
41,55770,11848
49,50994,12382
49,51011,12259
49,53932,11552
49,49312,14761
50,53555,12390
49,63958,11643
49,51938,11511
41,52685,11930
49,51421,11939
50,56747,12660
49,50715,11659
50,51249,12118
41,50100,11815
50,55048,12545
49,52832,11774
50,51659,11372
41,50871,11496
49,55688,11405
50,51331,15450
49,54900,12020
50,54695,11512
49,51576,12004
49,51232,11495
41,50510,11585
49,56746,11544
41,49607,11840
49,54530,11290
41,51093,11815
41,52750,11832
41,54457,11561
41,50699,11947
49,56541,11971
49,51545,12111
49,51274,11389
49,54416,14958
41,55376,11750
49,50896,12833
49,51536,11840
49,50518,11200
50,59052,11922
41,54949,11339
50,52643,12094
50,52036,11249
49,54047,11011
49,57673,11889
49,51273,11807
49,56131,11824
50,50895,10880
49,51404,11060
49,54005,14991
41,54974,11291
49,52357,11323
49,52570,12455
49,52102,11692
50,57156,12168
49,51282,11520
41,52422,11233
50,61472,11511
49,50117,11676
49,52299,11610
49,49952,11676
41,52627,11446
49,50396,12037
49,54325,12307
49,51840,11388
42,54367,14597
49,49763,11323
49,49165,11635
49,53431,11782
50,53685,11274
49,49870,11184
50,50485,11068
41,54186,12259
50,49099,11987
50,53218,11553
49,50395,11560
41,52742,11233
41,50281,11545
41,48435,11602
49,52405,11290
41,54449,11446
41,50781,15770
49,50387,11282
41,53521,11127
50,52751,12135
49,50830,11224
49,49501,11274
49,54088,11479
49,50231,11003
41,54227,11258
49,49780,12529
50,53645,11405
41,49296,11733
49,53086,12118
49,55417,11643
49,56820,11939
41,50994,14744
49,50609,10987
49,55433,11479
49,52258,12447
49,50732,11692
41,51265,11397
49,55015,11422
49,50346,11725
41,52816,11380
50,49345,12463
49,55187,11528
49,50567,11217
42,51963,12218
50,56089,11437
49,58190,11258
49,52152,11479
41,51126,15310
49,53390,11339
41,56262,11052
49,52291,11117
41,55639,11823
41,51700,11824
41,51159,11913
41,53546,12201
50,53793,11700
49,51298,11634
50,49042,10995
49,50346,11306
49,55975,11831
50,51044,11643
41,51347,12324
49,53423,11184
49,50477,13538
50,53653,11167
49,50937,11093
50,54400,11257
49,50322,11438
41,56393,11076
49,53062,11749
49,54588,11832
41,52505,10929
50,52028,21161
41,56402,12168
49,53989,11150
49,51782,11996
41,51479,11930
50,55581,11167
49,50273,15040
49,52964,11716
49,58190,11897
41,53998,11692
49,52299,11405
49,52053,11610
49,55803,11578
49,51241,11199
49,49748,11552
41,48779,11249
50,53497,12250
49,55105,11536
49,51520,11028
49,54572,11577
41,55122,11101
41,51274,12299
49,53685,14014
50,55590,10946
41,50461,11273
49,50494,12029
50,52422,11209
49,57263,11183
49,50806,11364
50,53752,11635
49,50962,11594
49,56706,11200
41,52660,11955
41,50691,11381
49,50790,11684
49,53710,11167
49,50404,11545
41,52964,14334
49,56787,11126
49,51881,10905
42,57108,11085
50,53333,11184
41,57066,11274
49,49944,12069
41,57862,11208
50,51019,11250
49,53399,11183
41,53611,11733
50,49739,11118
49,54629,12036
49,51552,11257
41,51815,11848
50,55138,12291
49,55351,14186
49,51602,11406
49,49829,11339
49,57961,10945
41,53629,11110
41,51405,11069
50,52422,11225
49,54965,11684
41,50757,11807
41,55229,10847
49,56295,11405
49,51700,11922
49,51413,11241
41,52406,11069
49,56492,11668
49,52217,11209
49,50912,14507
49,51289,12578
41,52816,12012
50,53448,11373
49,51035,11274
49,55728,11520
41,50100,11987
49,51266,11429
50,53587,14023
41,54621,11389
49,50872,12497
49,49953,11217
49,50174,11175
41,56475,11815
41,54679,11249
41,50535,14966
49,55138,11257
49,51347,11332
49,51766,12045
49,51445,12783
50,54539,11905
50,49714,12258
41,51380,12734
49,54850,11643
41,55778,11569
49,51462,11618
41,50314,11659
49,55704,12619
41,57796,12841
49,49714,11963
41,50371,12274
50,53669,14867
49,50428,11791
49,54039,11987
50,51044,11438
41,53734,11446
49,50510,12816
50,50346,12086
49,53629,12152
41,55540,12537
41,51536,12259
49,51388,11791
49,55286,12004
41,52644,11676
41,49813,11708
49,52430,11988
49,54128,12734
41,51503,15409
50,53981,12308
49,53505,11774
41,58584,11799
49,51889,11619
49,53554,11569
41,58215,11528
49,52496,12537
49,51725,12587
49,52479,11913
50,55015,11938
49,54588,11651
49,51282,12587
41,50297,11725
49,54571,11503
49,51774,15106
49,53095,11134
50,51651,13702
49,54277,11602
50,57682,11496
49,51421,11249
41,59372,11512
49,50970,11602
50,51027,11709
41,51429,11077
49,54835,11282
41,55278,12184
41,52816,11676
50,50830,11675
41,54449,11093
41,52405,11200
49,55450,15533
41,65329,11167
49,51520,10953
49,52521,11750
49,50535,12373
41,54284,11233
50,51265,11996
41,51372,11143
41,51216,11250
41,54621,11635
49,52726,10937
49,49805,11364
41,55704,10987
49,51585,12636
50,50773,18470
49,53431,10453
50,54441,10454
49,52143,10043
49,51175,10133
49,51733,10551
49,56434,10888
41,53505,13908
50,51815,11126
41,51405,10921
49,63064,11495
49,54178,11996
49,49665,11307
49,54645,11545
49,50149,11282
49,51585,11249
50,56311,11069
50,55745,11191
50,51421,10872
41,50461,10454
49,50855,11503
41,58239,11963
49,51003,10855
41,50666,14228
49,52274,10658
49,51995,10954
41,56295,11143
49,50436,10921
50,54088,16894
50,51487,11110
49,49886,11142
49,52619,12127
49,52094,11652
49,50568,11102
50,52307,10880
49,58625,11265
41,55359,11512
41,51437,10806
49,50749,11438
49,53874,14449
41,56286,11216
49,52726,11110
49,50363,11536
49,60956,11118
49,51134,11463
41,56131,11323
49,57083,10765
41,49551,10798
49,50207,10945
49,50510,10691
49,54703,11651
49,52677,10880
49,52217,11364
42,51150,10929
49,57722,14309
49,51445,11315
41,53497,11158
49,54235,11134
41,55302,11560
50,50953,11126
50,49378,10921
49,57912,11495
50,48927,11274
49,50847,11684
49,48943,10790
41,53169,11052
49,51856,11840
49,50748,11028
50,49648,10798
49,53875,11274
41,50026,14392
49,53021,11052
50,54186,11216
49,51232,10872
49,51093,11077
49,58387,11052
41,56631,11192
50,50215,11068
41,51306,11938
49,51052,10748
41,57739,11109
49,52758,11537
42,50994,11627
49,51051,11028
49,54999,11504
49,52357,11265
50,54318,14137
41,53718,11249
49,51881,11044
49,49870,10888
41,51675,11348
49,56976,11085
41,50863,11307
49,48968,11372
41,50830,11987
41,54695,12045
50,53522,11331
41,51544,10822
49,52890,11274
49,50535,12168
49,49460,10987
49,52628,13793
49,55950,11061
49,50986,11061
49,51093,10445
41,51331,10732
41,57895,11118
49,52061,10043
41,51199,10896
49,54112,10191
49,51601,10551
41,61431,11331
49,50527,11701
50,54375,10953
49,52225,11274
50,51207,11503
41,57402,11175
41,52635,14638
41,51847,10765
41,50469,10650
49,54523,11150
49,53415,10880
49,52110,11406
49,50666,11405
49,55343,10954
50,51782,10946
41,54203,11544
41,54818,11471
49,51404,11052
49,149078,10970
41,51979,11102
49,57837,11306
41,49994,14917
49,49239,11397
49,51077,10897
49,54251,12094
41,52299,11504
49,50232,11479
50,51289,11536
41,55064,11322
42,50198,11586
49,52955,11364
41,55810,12578
49,51438,11946
49,52011,12061
41,51118,12209
41,60077,11979
41,53267,12119
49,50346,20471
49,51962,11512
49,54383,11734
49,52832,11676
49,51799,11570
49,55639,13014
49,51175,11939
50,50437,12135
41,54917,11987
41,52906,11856
49,51487,11462
41,51011,12988
49,51355,11602
50,56024,11766
49,49386,12668
50,51290,11717
49,152720,13210
41,54022,11856
41,54653,11331
49,50790,11881
50,52996,12102
50,50707,11512
50,50124,12242
49,52882,12579
49,54128,11544
49,52454,11832
49,51200,11676
49,51076,12340
49,55999,11913
41,50494,11750
49,49690,11413
49,54457,14777
49,51257,12537
49,53735,11791
49,51166,12266
50,53735,11479
49,50592,11044
49,50050,11552
49,54818,12472
41,55376,11692
41,49986,12102
49,51380,12505
49,54769,11036
41,52914,11922
41,52151,11364
49,50708,11684
49,53686,11602
49,50855,15065
49,54186,11693
49,53071,11454
49,55515,12480
49,52094,11372
41,51708,11537
49,57296,11774
41,51470,12283
41,51766,12333
41,50486,12472
41,55433,11996
41,54695,11832
49,51503,12456
49,50026,11610
50,56090,11414
49,54128,11939
41,54285,14777
41,49977,11331
41,55204,11553
41,50642,11028
41,50059,11561
49,55778,12620
41,50748,11626
50,51307,11405
49,52069,11627
49,52881,11397
50,52225,11537
49,49739,12028
41,50092,12127
49,54638,11996
49,51084,12348
49,54317,14794
41,54949,11610
41,49542,11471
49,50699,11355
41,49960,11085
49,60898,11323
49,52931,11192
50,52800,11717
49,50830,12915
49,55819,11175
49,55638,11865
50,49271,11241
41,56763,11143
49,51364,12111
49,49903,11479
49,51930,11668
49,54145,14679
50,51044,12438
49,49706,11487
49,53899,12086
41,56041,11068
41,50347,12069
50,51790,11356
49,53275,11183
49,51396,11356
41,53653,11741
49,181652,11799
50,56607,11397
41,52463,11988
49,52726,12546
41,54481,11035
49,54850,14744
50,51167,11659
49,51798,11701
41,49419,11257
49,56319,12069
49,52808,11240
49,52479,12258
50,55163,11274
49,52225,11692
50,55195,11675
50,53620,11454
49,56459,11553
41,60217,11167
49,52159,12103
49,57377,11421
49,50880,11643
49,52290,14794
49,50601,12029
50,56164,11816
49,54457,10995
49,51610,11257
41,51855,11053
49,54080,12094
49,50477,11413
50,54539,11184
49,55318,11463
50,52003,11733
49,49329,11200
41,51388,11807
49,56401,11225
41,52619,12455
49,50683,12718
49,50420,15213
41,52734,11791
49,53596,11971
50,51314,11052
49,49116,11266
49,52873,11708
41,51470,11052
49,53267,10970
41,54449,12168
50,50133,11708
50,51281,11545
49,51856,18207
42,56639,12095
49,50223,11561
50,50879,11315
50,50871,14909
49,54350,11807
41,53111,12250
50,51922,11322
49,55245,11831
49,53234,11414
41,51938,11306
49,52758,11766
50,53833,11003
49,50813,11241
50,50708,11577
50,50584,12390
49,57378,11520
41,52225,11019
49,51725,11274
49,56090,12398
49,50854,14949
41,52595,11577
49,53079,11396
49,55368,11766
41,49288,12980
49,51544,11889
50,54104,11462
49,54318,11725
50,52200,11839
41,50215,11766
49,51019,11799
41,57082,11545
50,51684,11019
49,50411,12201
41,55770,11487
50,51561,11372
49,53669,14712
49,50945,11422
41,55893,11840
49,51651,11610
49,52102,11019
50,56409,11594
41,55688,12176
49,52472,11692
41,50297,11118
49,55056,11430
49,52865,11593
50,50560,11479
49,50453,11667
49,54990,11586
49,50806,12151
49,54818,16032
49,53916,12472
50,54063,11716
49,51019,11897
41,53046,11954
50,52766,11577
41,55843,11216
41,56271,11545
49,51381,11938
50,56336,12512
50,55671,11750
41,58363,11758
49,51889,12340
50,56697,11979
50,50543,11742
49,52463,11897
41,50305,15467
49,55072,11298
41,50445,12324
50,52110,11971
41,56147,11414
49,50576,11069
49,53866,11413
50,51035,11249
41,52151,11972
49,56910,11660
41,50215,11938
50,50149,12136
50,56155,11823
50,51356,11972
50,52619,11635
49,53981,11249
49,52898,16722
41,51200,11708
49,50010,11865
41,56943,11422
41,50625,12734
41,52964,11429
50,49189,11405
50,51692,11659
49,52143,11734
49,208351,11397
49,53341,11758
49,54843,11783
42,55835,11479
49,54440,12496
49,55687,11356
49,50699,14129
41,51036,11733
41,50601,11397
50,55639,11668
49,50953,12062
41,51421,11553
49,51404,11627
41,57108,12439
49,54744,11602
49,52529,11553
49,55516,12086
50,51700,11684
49,51044,11938
49,53136,11930
49,55252,10987
41,50789,11299
49,50158,15639
50,51232,13144
49,57501,11519
49,51216,11799
49,51676,11652
41,56360,11381
49,52241,11512
49,52865,11085
49,51700,11848
49,54359,12587
49,50904,11807
49,50740,11577
41,53735,11979
49,54087,11585
50,50075,11725
41,51233,15926
49,52061,11348
41,59413,11167
49,50913,12915
49,51650,11569
49,55524,11963
41,51577,12496
41,53981,12078
41,52381,11495
49,56270,11856
49,50223,11872
49,51019,12045
41,53678,11864
41,53678,12489
49,52003,11397
49,50305,11520
50,54079,15532
41,53111,11610
49,50937,12858
49,49985,11052
41,55655,11421
41,51355,12513
50,54351,11241
49,51486,11200
49,52848,11553
49,50133,11593
41,49263,11192
41,55508,11840
41,49395,11257
49,50757,11315
49,49986,12776
49,54522,14384
49,53086,11495
41,50650,12086
41,50715,10921
41,54277,13293
41,50757,11135
49,54613,11422
49,51331,11536
41,54753,11988
49,52906,11298
41,51380,11003
41,57476,12021
50,50715,11470
49,51027,11266
41,51732,12020
49,54392,11463
49,54367,14942
50,50412,12701
49,49903,11290
41,54950,12636
41,55597,17781
41,52078,13317
50,53464,12390
41,49985,12234
49,49353,12373
49,50658,12906
49,58248,13268
41,51651,18757
49,55745,12234
50,51659,12226
49,54112,12307
50,53653,15417
49,50527,13489
41,50633,12168
49,55310,11955
49,50904,12636
41,54063,12307
41,53284,12423
41,50362,12488
50,51380,12250
49,50740,16386
41,58478,11635
49,51446,11463
41,50165,11872
49,50888,12562
49,54580,12218
49,53702,15131
50,51151,11701
41,54440,11865
49,51363,12152
49,50888,11635
49,53924,13169
49,54170,12160
49,51610,12726
41,51158,11519
41,51462,12283
49,57066,11709
41,50773,12258
49,49961,11389
49,54399,12504
41,51831,12627
49,52791,11594
50,50502,18560
41,55729,11536
49,51069,11200
49,54727,11684
50,53554,11118
50,53439,11019
49,49747,11315
41,48886,10601
41,50641,11216
50,56968,11733
41,49886,11134
41,57559,11167
41,55269,11331
49,51249,11101
41,54039,11586
50,50650,14728
49,55606,11241
41,50863,11036
50,50650,12644
49,51429,11011
41,54022,10995
50,51036,11979
49,50871,11216
41,54958,12054
49,53464,11069
50,51126,11216
41,51011,12209
49,55269,12939
49,52651,13899
49,54251,11167
49,51618,11233
41,55425,14638
49,50806,11438
50,52102,10921
49,58108,11618
49,51281,11167
49,50995,11758
41,49780,10707
41,53891,10879
41,52906,11495
49,50420,11217
50,52118,11339
50,54170,11455
49,53998,11175
49,54720,10946
50,55803,11504
49,49287,14252
49,51019,11307
49,51207,11110
49,56467,10798
49,52447,11471
41,51183,10724
49,51552,10921
41,53144,11635
50,52422,12078
41,50929,10798
49,49321,13801
49,53357,11101
49,51922,10634
49,58576,10781
49,53653,11512
49,50461,14490
50,50544,11462
49,54054,11782
49,55925,10970
49,52536,11069
49,49485,11183
49,49410,11110
50,54719,11094
41,51700,11019
49,51093,10880
49,51003,10765
49,55819,11758
49,53325,10856
49,54965,11126
49,56984,11734
49,50305,11093
49,49796,14859
49,51117,11266
41,56090,10732
49,50461,11110
41,52963,12456
49,51093,12488
49,54826,11487
49,52759,12824
49,49912,11643
42,54244,10880
49,50690,10757
41,51298,10692
49,53726,10535
49,54055,11307
50,50707,12004
49,51520,14900
49,51126,11381
50,57247,10987
49,51971,10839
41,51240,13686
49,55926,11150
41,52603,10609
49,53546,12160
49,52323,10559
41,55393,11167
41,50888,11396
49,50945,10946
49,53448,11577
49,57197,11168
49,51585,10872
41,52488,10757
49,56246,19520
41,53693,10782
49,52455,12226
41,51684,10839
49,54768,13521
49,52316,11143
49,54933,11020
49,55294,11020
50,53645,10945
50,49214,12259
49,50641,10626
41,53333,11093
42,52832,11044
50,50928,11053
49,51035,11060
49,54589,18568
49,53374,10314
41,50486,10634
49,49616,11413
49,55171,10257
49,49870,10576
41,52840,9994
49,51183,10380
41,54326,10576
49,50904,10322
49,51643,10921
50,56467,11224
49,50880,11339
41,50042,10830
49,50740,11241
49,55089,12128
49,55655,14744
49,50781,13948
50,54629,11331
41,52020,10856
49,51701,11807
49,53431,12422
49,55203,11594
49,52438,11807
50,59708,11405
49,51676,11890
49,58026,12160
49,52283,11348
50,56394,11643
49,57190,12111
41,51635,12029
49,53841,15032
41,51085,11183
49,54802,11143
49,52775,11331
41,52365,11150
49,54433,10864
50,55999,11389
49,52759,11061
49,51667,12356
41,50625,11061
41,56090,11462
41,50338,11684
49,52865,12603
49,55433,10912
49,52258,13317
49,57452,11298
49,52077,14695
41,56795,11594
49,51151,11421
50,49903,11340
41,53514,10790
41,52898,11102
49,51963,11750
49,50732,11405
41,49674,11258
49,56697,11668
49,49969,12669
49,49197,12119
49,54227,10962
41,51413,11372
41,53603,11224
41,60200,13662
49,55187,11824
49,50863,10971
41,56032,10954
49,53332,12028
49,54014,10979
49,50370,11175
49,51856,11044
49,52029,10971
42,57181,12193
41,50322,10691
49,50773,13078
41,55278,11323
49,50076,11602
49,52660,11011
49,50838,11618
41,53488,14129
50,49362,10560
49,55105,10986
49,54621,10994
41,54005,11003
49,50864,11061
41,51536,12128
41,50199,11413
49,57804,11282
41,51323,11233
49,51750,10904
49,54916,11109
49,51363,12110
41,55146,10535
41,50149,11184
49,53391,15236
50,51027,11118
49,50954,11052
41,52997,10781
50,54481,12595
49,51405,12160
41,49788,12242
49,55023,11676
41,53349,14441
41,50436,12111
49,52061,11635
41,54087,12037
49,51199,11873
49,52915,11356
50,50165,11807
49,53415,15122
49,50527,11109
49,51544,11570
41,54662,12808
49,62309,11766
49,51602,11421
41,50470,11626
49,52816,11922
49,54047,11397
49,50215,11634
41,53202,11733
49,54211,11807
41,50962,12053
41,53406,12053
49,51577,12340
41,53858,11872
49,49543,14146
41,49640,12111
41,58288,11774
41,50215,12710
49,50502,11413
49,51848,14818
49,53373,11749
49,53825,11241
49,51979,11635
49,50781,450195
50,57575,10995
49,51101,10847
50,53202,10831
49,55105,11290
49,52126,11470
49,50329,11061
41,54293,11020
50,56369,11372
50,50584,14564
50,50051,11241
49,51233,10683
49,54663,10897
41,52283,10724
50,51397,11143
49,54047,11027
50,50519,11692
49,52496,11831
50,56156,10945
49,55762,11438
50,51462,11208
50,51913,11200
49,51093,11864
50,61800,11216
41,50371,11906
50,51667,15344
49,51315,11569
50,54760,11339
41,52766,11291
41,51479,11159
50,56164,11175
41,50871,11257
41,51453,16820
41,55080,11536
49,54868,11503
49,59791,11118
49,55950,11947
49,50329,11052
49,57222,11225
49,51248,11389
49,54522,11093
49,54407,14917
49,49707,11151
41,53718,11627
49,50896,11454
41,56459,10814
41,51618,11323
49,52118,11134
49,67511,10953
41,54211,11142
49,49460,11110
49,51142,11216
41,55269,11701
41,56073,11438
49,52807,11143
41,50880,11372
41,54671,11971
49,51913,15147
49,51988,11569
41,49698,11832
49,53522,11889
49,51060,11085
41,49001,11824
49,53833,11528
41,53809,11717
41,51388,11709
41,51372,11528
49,54662,11250
49,53300,11241
49,50322,12062
50,58691,11347
50,54916,11552
49,50452,15163
50,53792,11520
49,51618,11610
50,55081,12094
49,50379,10978
41,50362,11323
49,52930,11413
49,54728,10921
49,50068,12332
49,50674,11668
41,54178,11389
41,52479,11159
49,50642,11060
49,50453,11766
49,56844,11298
50,50387,11815
50,56074,15278
49,51971,11758
49,57747,11307
49,51954,12013
41,50273,11356
50,54490,11060
49,50781,11184
41,51225,11126
49,49879,11643
41,54219,11503
41,54481,11840
50,53078,11766
41,55433,11651
49,51331,11857
49,50863,11438
49,52414,11495
50,54523,14957
50,126415,11085
50,50535,11414
49,50708,11217
49,58091,11373
50,52323,11430
49,57230,11634
49,54309,13160
41,50715,12144
49,56524,11750
49,49214,11602
49,53694,11832
49,50174,11782
41,48763,11709
49,52011,11742
49,54047,11569
49,50798,15738
41,51175,11142
49,50437,11003
49,56566,11413
50,51741,11569
41,50674,11060
49,53957,11503
49,51076,11397
49,51799,11774
50,50658,12127
41,53849,11307
50,50912,11766
41,52135,11159
41,57362,11635
50,51109,11052
49,50757,14925
49,54481,12143
41,52151,11323
49,54129,11987
49,52693,11413
41,54301,11347
49,49854,11405
49,50805,11028
49,54235,11553
41,53063,11618
41,51988,10888
41,51569,10732
49,50806,11619
41,56746,11093
41,52308,11421
49,52381,11167
49,55179,14597
41,51667,11446
49,54161,11602
49,58411,10585
49,54933,11208
41,49559,14104
41,50658,11093
49,54309,10930
41,55326,11315
49,51955,11634
49,52726,11003
41,53046,11183
50,53316,10978
41,49058,11151
41,51093,12119
42,53365,10987
49,50961,14334
49,52996,11405
49,50067,10896
41,53940,11511
49,51856,11635
41,54769,10773
49,56262,10683
41,49509,12021
41,53562,11192
49,49912,11076
41,53210,10937
50,52078,11183
41,50682,11093
50,50929,11758
49,53842,11167
41,50633,11003
49,54079,15664
50,50510,13506
50,55679,10986
41,50666,10987
50,49681,10921
49,56287,10757
50,49444,11364
49,51667,11060
50,49837,11200
49,56025,12062
49,53596,10437
49,51240,10650
41,49862,11315
50,54859,10978
41,51897,10978
49,54515,15195
49,54219,11774
41,50059,11569
49,50945,12021
41,48590,11290
41,55278,11241
50,48681,11249
41,49304,10937
49,51159,11708
50,53250,11249
41,53423,11856
49,50075,11167
49,58814,12242
49,50559,11733
49,48648,13497
49,50001,11069
50,53406,13883
41,51200,10880
49,50420,11241
41,50486,11068
41,56623,12127
41,50617,11750
41,51798,11102
50,51963,11175
41,54187,10838
41,53119,10954
50,49714,11667
41,53990,11914
49,50953,11159
41,50477,11142
49,59322,11487
49,53686,10995
49,50920,15032
49,51782,11282
50,50248,11191
49,56722,11963
49,51437,11520
49,51019,11290
49,54366,11159
49,50002,11634
49,54301,11217
49,50174,10937
50,53604,13571
41,50240,11126
41,48984,11455
49,50806,11364
49,52152,11561
50,50650,10929
49,119646,15713
49,55457,11356
49,54334,11750
50,52963,11167
41,54235,10880
50,50724,11101
49,49476,11126
49,56278,11118
49,51101,11315
49,49961,12332
49,51011,11519
50,54063,11380
41,52529,11438
41,51576,11036
41,49435,11109
49,52685,14777
49,50445,10978
49,50945,11922
41,55778,12504
49,50772,11208
49,50387,11372
49,51996,10905
41,56771,13251
41,53218,11028
41,52906,11142
49,49460,10789
41,58338,11487
49,52316,12070
49,51840,11807
50,55228,11069
49,50108,11020
41,52151,14613
49,55474,10740
49,55179,11027
49,50362,11076
49,50182,11192
41,51175,12603
49,57033,11044
50,53669,11389
49,51397,11503
49,57731,11643
41,50051,11323
49,56303,11880
49,51766,10847
49,54309,10986
50,49263,11463
49,50412,11085
49,54588,14433
41,52488,10937
50,50075,11798
50,52249,13834
49,49304,11216
49,54703,10954
49,48763,10904
49,51872,11290
49,53694,11151
49,48697,10912
49,51955,11101
49,50617,11528
49,54916,12512
50,50018,12119
49,49468,11200
41,51889,11274
41,53029,16049
49,50781,12021
41,49485,11405
49,54637,11922
41,53202,11175
49,51019,11044
49,50937,11594
49,53964,11183
41,59576,11036
41,52734,12652
41,50543,11265
49,52668,11216
49,51167,11455
49,58173,11232
49,56262,11142
50,49542,18560
49,50001,11668
49,51175,11421
50,53554,12505
49,53127,11364
50,51774,11159
49,50691,11463
41,52939,11725
49,50404,11109
41,52832,11323
50,51552,10905
49,56130,11430
50,49789,13046
49,51281,12029
49,60291,11741
50,50420,11331
41,50182,14958
49,51413,11758
49,53342,11578
41,52693,10995
41,49296,11536
41,50716,12267
41,52668,11585
41,50682,11741
49,52972,11700
49,55885,11496
49,50699,11323
49,51290,11397
49,50970,14482
49,60833,12315
50,52578,12242
41,55089,11684
41,51043,15090
50,53071,11495
49,52554,11347
50,49666,11192
49,50470,11471
41,54596,11241
41,50051,11931
50,53333,12816
41,53653,11569
50,50076,11856
41,49361,11290
49,50970,11011
41,55999,12086
49,51708,11200
49,50412,12365
41,50921,11307
49,53702,15384
49,52299,10839
41,50502,11397
49,56131,10642
50,49140,10904
49,51716,11126
49,52774,10995
50,54039,10830
49,50100,13128
49,49378,11725
50,49173,10757
49,56123,11938
50,51133,12135
49,49591,12184
49,53201,11717
49,50847,15319
50,54605,11413
50,51954,11971
49,55220,12283
41,51601,11651
49,50527,11553
50,52881,11610
49,55532,11700
41,51618,11873
50,50158,11774
41,50042,11643
49,57731,13473
49,51610,12324
49,50190,11544
41,52930,11512
41,51692,11437
50,53693,15179
49,50018,12365
49,58043,11488
49,55384,11438
41,51166,11799
50,55499,14925
41,50691,11906
49,50248,11741
50,51856,11758
41,52856,12390
49,53284,11364
41,51085,11151
49,51856,11831
49,54128,12201
49,51716,12619
49,54006,12078
49,51429,15335
49,54662,11430
41,50420,12020
49,50166,11364
49,56417,11742
41,51151,11848
41,52070,11684
49,50962,12833
49,55015,11758
50,53719,11700
49,50772,11364
41,50469,11618
49,55138,11832
49,49862,12119
50,52266,12118
49,55868,14572
49,50370,11766
49,51601,13948
49,52570,11175
50,57296,10897
50,52332,11340
41,51315,11126
41,55080,10962
50,51421,10995
42,54318,11003
49,50420,11708
49,54515,11183
50,51225,11093
49,51069,10773
49,55885,11077
49,50420,10765
49,50329,17370
49,50527,10617
49,54235,11069
50,52709,11725
41,51183,11586
49,50346,11003
41,53423,10790
41,50708,10765
49,51454,11077
50,54276,11503
49,50707,10585
41,51594,11282
49,49042,11479
49,55819,10921
49,50305,16936
49,49747,11775
50,53292,15680
41,50723,11536
41,53571,12907
49,49427,11381
49,54301,11660
