noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
41,2576,7565,7762,11815,54457,60890,11798,11545
49,2552,7573,7656,11348,57903,57361,11725,12382
49,2543,7638,7647,11462,53874,61711,11725,11716
49,2511,9395,7844,11552,53546,60209,11512,11987
41,2773,7812,7672,11389,61012,53161,12340,12069
41,2674,6605,392079,11495,53826,56344,15311,12530
41,2593,7860,8418,11291,60602,59815,11873,11963
41,2757,7245,7811,12825,56664,57854,13784,12644
49,2502,8616,7663,11643,59798,57730,11708,11611
49,2872,7614,7836,12045,58814,60816,13957,13030
49,2610,7384,7598,11438,57148,56615,11700,12882
41,2863,7384,7704,11455,54613,56418,11323,15171
49,2503,7368,7705,11298,53752,60455,11922,15516
50,4143,7721,7795,11824,57386,58600,11167,11807
49,2585,8771,7877,11348,54588,57108,12636,11569
50,2807,7294,7795,11815,54407,61489,11487,11881
50,2519,7016,7950,11569,58978,57296,12545,11643
41,2502,6950,7934,11380,54547,57911,11511,11955
50,2601,8090,7984,11364,53661,61366,11717,11831
50,2930,9805,7737,11356,58297,59766,12619,13161
50,2781,7779,7680,11610,54769,55958,11659,12029
41,2543,7278,7771,11290,56688,60340,14474,11782
49,3036,7467,7819,11438,59216,58305,11848,11471
49,2757,7828,7745,11414,57641,56836,14573,11462
49,2511,8698,7786,11487,59618,59323,11454,12110
49,2552,7278,7639,11422,55491,56910,12168,14367
41,2815,7483,7704,11380,55778,55614,12012,11824
49,2642,7048,7631,11570,58502,61784,11225,11323
41,2617,8057,7697,11462,54933,57665,12160,16837
41,6909,7007,7688,11413,53842,58084,11537,11783
50,2593,7614,7721,11364,59413,60783,11668,11807
49,2814,7376,7729,11471,55483,57993,12061,11503
49,2782,7803,7967,11487,56500,57739,11511,11734
50,2634,7196,7548,11462,58453,61899,12119,11602
41,2601,7713,7754,11897,55121,57378,12628,11873
49,2651,9033,7671,11742,53144,56262,11504,11496
49,2503,7335,7721,11430,61677,63811,14769,11692
41,2601,6810,7737,11972,53957,58158,13899,12652
41,2584,7984,7770,11627,56483,58469,11946,11840
49,2938,7311,7623,11594,58929,81895,11840,13892
49,2544,8255,7663,11601,55663,75035,11569,11971
49,2716,7754,7795,11561,54063,63327,11807,11651
41,2568,7237,7688,11832,58149,60250,11741,11889
49,2650,7483,7754,11676,56196,62547,12456,12988
41,2494,7237,7737,11438,58001,90001,11741,15204
41,6113,9428,7655,11389,59676,62900,11339,11750
41,2618,7097,7622,11380,56582,59799,13235,12389
41,2954,7984,7663,11258,54588,87819,12595,12742
41,2642,6966,7729,11347,59724,64213,11758,12119
41,2527,7073,7656,11422,53784,56155,12012,12513
49,2585,7483,7532,11396,53711,59766,11758,11668
49,2642,8591,7975,11471,59733,61440,17215,11405
49,2634,7647,7680,11389,52882,58798,12341,12021
41,2617,7171,7655,11471,56623,57017,11504,14104
41,2954,7130,7671,11266,55737,60627,11545,11593
49,2839,7893,7721,11314,53440,58502,12070,12406
49,2601,8903,7705,11618,53981,56516,11701,11938
49,2675,13612,7664,11372,55958,60750,11454,11470
41,2634,7655,7655,11364,53694,56557,829432,12086
49,2716,7286,7762,11199,55228,56558,15007,14966
41,2527,7392,7688,11446,73575,58617,10773,12324
50,2650,9534,7581,11536,54596,58518,11241,11799
49,2593,8041,7885,11536,54236,56369,10650,11339
49,2774,7310,7844,11643,56992,61669,11003,12103
49,2601,7631,8155,11783,53669,55844,11109,13112
49,2684,8132,7729,11593,53587,56114,11208,11963
49,2445,11028,7975,11634,58740,59659,11503,11766
49,3003,7352,7762,11520,53923,56672,11651,14834
42,2536,7950,7622,11405,59405,57296,11668,11996
49,2584,7515,7762,11487,56648,58830,11290,11143
49,2954,7541,7589,11257,55187,59093,11356,11454
49,2904,7581,7812,11520,54703,55105,11807,11463
49,2544,9616,7671,11684,58912,59159,12168,11553
41,2650,7105,7852,11503,55416,57805,15262,12144
49,2814,7499,7762,11454,53506,55187,11348,11725
49,2601,7016,7778,11282,57386,59962,11610,16672
49,5464,7861,7688,11274,54982,56721,11323,11914
41,2749,8894,8090,11569,181012,57796,11331,11930
49,2626,7664,7992,11077,59675,60143,12603,11651
49,3028,7541,7721,11364,56008,58395,11783,11749
41,2618,7976,7680,11372,59732,56902,12136,11635
50,2642,7623,7721,11422,59585,59569,11660,14408
49,2855,9682,7688,11864,56171,56590,11660,12078
41,2633,7377,7713,11528,55802,58748,11487,11889
49,2528,7385,7819,11454,57944,60660,11963,12316
50,2634,7425,7794,11905,55778,57034,11479,11775
49,2576,7278,7680,11372,55147,56730,11085,12406
49,2880,10215,7762,12086,57345,70317,12824,11627
50,2634,7852,7950,11405,55532,58437,14868,11889
41,3094,7048,7852,11635,55573,57173,11479,12275
49,2559,7433,7828,12078,60569,60472,12004,11577
49,2740,7590,7918,11274,55433,57460,11823,15507
49,4923,7410,7975,11356,54030,57813,11749,12333
50,2716,9165,8238,11651,59150,61743,11479,11626
49,2642,7557,7967,11381,54810,58584,11782,11774
41,3282,7795,7754,11536,55433,59084,12242,13907
41,2527,6901,8222,11315,61554,59691,11725,11553
41,2568,7294,7795,11438,54736,57452,11462,11774
41,2651,9904,7992,11290,56984,56828,11610,11693
49,2757,7065,8008,11471,59840,60660,11380,12053
50,2856,7638,8049,11249,54408,56919,11758,12980
41,2609,7048,8107,11241,54744,55573,11717,11955
50,2954,7425,7918,11323,59306,61119,11963,11898
41,2863,9747,9034,11479,54047,56229,12119,14441
49,2543,7204,7729,11291,56394,67511,15130,11561
41,3020,7664,7770,11553,59946,60988,11906,11872
49,2502,7253,7819,11331,55360,58166,11881,14900
50,2593,7705,7893,11348,55171,56951,11454,12283
49,3881,9033,8008,11282,59929,60061,11159,11988
50,2593,7615,7835,11545,56172,57239,11626,14400
41,2502,7179,7992,11857,55597,57755,12628,11389
41,2905,7721,7746,11364,62318,63195,11668,11512
41,2896,7253,7598,11487,54112,59200,12102,11971
50,2666,7697,8148,11496,55196,57747,11462,11454
49,2626,8795,7615,11544,56943,59659,12127,11561
49,2601,7113,7910,11315,54785,58404,11397,11676
41,2560,7926,7976,11266,55507,57583,11520,11635
50,3093,7409,7803,11635,59906,59446,11585,11085
49,2601,7565,7516,11807,60545,58674,11651,12890
41,2765,9354,7761,11364,54973,56180,11463,12070
49,2568,7869,7672,11634,57608,62358,14687,12365
41,2675,6974,7762,11299,55499,67216,11660,12012
41,2552,7508,7745,11192,54736,58190,11889,13974
49,2535,7434,7787,11298,58076,61316,11914,14425
49,2585,9895,7672,11209,54465,58879,12825,12152
50,2650,7040,7656,11405,55499,57886,12603,11610
49,2601,7893,7664,11257,59700,61997,12546,11668
50,2814,8033,7893,11750,55704,58182,12701,12316
49,2642,7171,7655,11331,58347,58412,11938,12545
50,2568,9773,7721,11094,59987,59552,12250,11692
49,2888,7303,7779,11299,53768,57345,12472,12151
49,2757,7147,7713,11405,55786,57419,12159,12627
49,2568,7179,7671,11364,59314,61136,12192,11906
49,3003,7983,7704,11274,54162,58633,12282,11405
49,2617,7064,7638,11306,53792,59199,11487,11454
49,2806,8820,7688,11200,57771,60570,15590,11561
41,2568,7040,7598,11487,55359,56820,12455,12980
41,2560,6950,7828,11421,53997,56960,12833,18797
49,2822,7721,7729,11725,58206,58272,12144,12283
41,4694,7023,7860,12095,54465,55893,12233,13079
49,2626,9304,7729,11716,52882,55836,12267,12537
41,2625,7688,7606,11175,61833,60242,12274,11635
49,2584,7007,7803,11561,53686,58477,13399,11873
49,2831,7688,7639,11405,56352,56377,12111,12176
49,2971,7007,7705,11758,58469,58822,11758,12275
49,2765,9870,7770,11282,59683,56861,13095,12447
49,2569,7286,7696,11610,55573,56951,12258,11848
49,2650,7663,7647,11035,57304,63909,12291,11487
49,2593,7114,7696,11454,53505,58921,12365,12743
49,2601,7261,7737,11488,53718,56648,12266,11528
49,2618,7269,7729,11290,57542,60783,12390,11750
41,3241,9411,7664,11299,53325,58485,16033,14293
49,2617,6950,7548,11881,52472,56098,12176,13096
41,2757,7475,7623,11373,57378,60521,12513,15336
41,2666,7598,7557,12193,54727,55638,12086,12636
49,5727,7089,7557,11405,52792,57099,12193,12488
41,2609,9001,7721,11930,58535,67068,12078,12013
50,2987,7762,7705,11405,54522,61693,12250,11331
49,7261,7787,7918,11626,56943,57730,13120,12185
41,2856,7294,7745,11766,57665,60480,12636,12890
41,2569,7524,7655,11725,55392,58100,13111,11815
49,2593,8640,7959,11446,62802,55679,12168,11578
41,2642,7721,7704,11553,57254,58666,12315,11454
50,2675,7434,7745,11495,53661,56812,11996,12940
49,2576,7360,7934,11355,53407,56656,12422,12095
49,2962,7032,7852,11865,57444,65058,11930,14318
49,2494,8452,9206,12775,53940,59946,12882,12127
49,2831,7959,7926,11553,55901,56902,16459,12119
50,2560,7187,7754,11586,59380,62810,11955,15376
49,2683,7910,7770,11750,55532,57641,11709,11840
50,2494,7556,7688,12554,57320,62252,12463,11372
49,5391,7105,7696,11577,61718,57993,12414,12792
41,2560,10888,7729,11848,56705,57583,12546,13268
41,2740,7343,7663,11520,58863,62440,12102,11815
41,2601,7319,7861,11373,57870,57337,13530,11692
49,2831,7894,7713,11553,57214,57353,12841,11626
49,2585,8065,7696,11569,56803,61062,13382,11430
41,2494,10215,7779,11709,58092,56713,12735,11627
50,2855,7868,7721,11667,55065,57558,12628,11701
41,2511,7573,7729,11643,58149,60726,12398,14425
49,2921,7417,7664,11528,58248,58165,12349,11791
41,2601,7606,7959,11520,53965,60800,12308,12152
49,2502,8434,7795,11446,56032,55983,15106,11561
41,2823,7450,8050,11676,56442,56484,20390,11995
41,2536,7655,7778,11881,54055,61144,10896,15072
41,2658,8140,7902,11619,53546,58461,17296,11520
49,2544,7351,7770,11725,59626,56443,12406,12660
41,2601,7237,7869,12061,54202,59823,12102,12694
49,2592,7343,7828,11552,56484,56689,12529,12669
49,2839,7622,7704,11470,55548,58232,12439,11996
41,2707,7122,7835,11856,52881,62236,11684,12340
49,2683,7950,7729,13046,54194,57772,12767,12102
49,2576,7442,7729,11471,56828,57542,11594,11791
41,2609,8319,7754,11414,54630,60323,11972,14367
49,2560,6810,7812,11856,55171,57443,12266,12537
49,2552,7803,7778,11807,56755,56623,18125,11503
49,2888,7261,7533,11585,56943,59848,12956,12168
49,2675,7754,8131,11643,54170,56705,12300,11397
49,2970,8664,7779,12127,57952,56524,12546,11610
41,2749,7295,7655,11610,53735,59019,12923,16032
49,2519,7614,7803,11733,55827,56590,13038,11931
49,3093,7212,7745,11545,59692,57099,12333,11799
49,3790,7729,7689,11676,55253,60603,12127,11717
50,2978,9050,8008,11331,58969,57632,12447,12463
49,2618,7992,7663,11700,58075,56475,12816,11741
41,2625,8091,7853,11807,53095,60332,11922,11594
41,2626,7302,7615,12127,53833,56705,12152,11290
41,3117,7869,7680,11832,56795,65755,12250,14572
49,2511,7647,7745,11881,55196,60258,11766,12464
41,2634,9420,7696,11503,54317,65116,12439,11783
49,2634,7959,7737,12136,58370,56894,12611,11471
50,2683,7081,7721,12012,55754,60315,11774,11471
49,2544,7696,7688,11692,64787,57797,12283,12250
49,2445,7302,7943,11667,58108,57419,11725,11126
49,2618,11175,7893,11553,60389,61202,11602,15418
50,3249,8172,7738,11922,59208,56500,12439,12037
49,2568,7557,8040,11356,61242,55442,13875,11372
49,2937,7483,7631,11897,54260,58051,11898,12226
49,4783,7680,7540,11627,57419,57985,12201,12210
49,2544,9657,7639,11512,59684,55901,11872,11848
49,2633,7721,7630,11757,54194,60725,11906,13014
49,2872,6966,7696,12332,54744,59412,11840,14105
41,2560,7786,7565,11799,59692,57288,12283,11734
41,2822,7401,7737,11750,57468,59634,12242,11717
41,2921,8681,7598,11512,54506,58042,12603,12324
49,2609,7532,7630,12185,59626,60594,12898,11512
50,2929,7901,7737,11634,54753,61899,13071,12751
49,2724,7139,7902,11790,54818,57345,11701,12193
41,2610,7648,7745,11742,57764,57600,12562,12144
50,2510,7253,9338,11914,53603,60939,11815,12045
41,2749,8468,7754,11512,54621,56861,11979,14350
49,2741,7204,7688,11429,59511,57452,11947,11553
50,2748,7713,7803,11996,55778,61111,12119,11807
49,2551,7204,8131,11823,56829,58051,12111,11274
41,4841,8796,7671,11831,57042,58076,11906,11224
49,2946,7647,7737,11463,55860,60988,12882,15089
49,2527,7598,7943,11741,55482,58937,12603,12102
49,2601,7655,7754,11651,57919,57181,11848,11693
49,2527,7277,7852,11323,52971,61243,16213,11733
49,2921,7458,7655,11495,54071,57666,12283,11618
41,2904,7171,7729,11396,59010,56976,11766,18404
50,2495,6802,7656,11380,55499,60004,11577,11537
49,2666,7557,7861,11561,53792,58511,11914,10979
41,3003,6851,7688,11463,57238,58362,12423,13153
41,2527,7664,7893,11815,55032,60405,12390,12759
49,2527,7319,7622,11660,53957,56557,11987,14769
41,2519,7040,7770,11881,223432,54318,12102,11955
42,2732,7253,7697,11167,56787,61808,11889,11569
41,2502,7392,7721,11421,56188,57386,12389,12028
49,2675,7286,7861,14145,56640,55392,12094,21022
49,2979,7869,7926,11381,52537,61202,11544,14088
41,2535,7515,7573,11782,52824,58305,11930,12201
49,2585,7557,7738,11307,55844,64902,14753,13251
49,2650,7122,7860,11380,56738,62203,11667,12931
41,2552,7106,7721,11610,53029,56229,12111,12192
50,2749,7426,7696,11348,56787,57517,12381,12833
41,2560,7024,7705,11643,61259,60766,11906,13202
41,2962,7623,7631,11742,54334,57427,11602,12439
49,2666,8189,7738,11496,57788,57961,13128,12472
49,2577,7426,7844,11388,54695,61103,12094,11963
49,2536,7417,7745,11750,53981,57443,12513,14482
41,2642,7401,7836,11414,59553,57583,11798,12110
49,2847,7228,7573,11471,55499,62531,11799,14228
49,2938,7483,7631,11348,59183,57780,12242,15147
41,2732,7056,7663,11405,60521,58075,15458,11971
49,3520,9174,7746,16690,53620,60882,11635,12414
49,2552,8369,7770,11602,59224,57682,14482,12407
49,2560,8230,7721,11356,56483,58493,11921,12398
50,2592,8320,7762,11594,55794,61415,12209,12940
49,3060,7869,7705,11611,57116,57830,11823,11897
50,2683,9485,7738,11265,56804,57533,12086,12849
41,3151,8664,7762,11282,54194,62473,11701,14326
50,2494,8427,7680,11675,57731,55851,11504,12471
41,2593,8501,7852,11840,55401,56402,11823,12242
49,2593,8296,7754,11372,54367,60479,11536,12168
49,2970,10248,8213,11824,60430,56673,11438,11701
41,2486,8410,7827,11758,59757,58067,12841,16484
41,2503,8057,7770,11626,56631,59257,12168,14071
41,2519,8140,7786,12808,60513,55917,11315,11684
41,2806,7959,7721,12036,55236,56541,15959,12160
49,2617,7779,7639,12095,56541,59815,15393,13194
49,5046,7975,8008,11881,58576,56590,11971,12800
50,2675,8032,7835,11552,56172,56271,12012,12332
49,2626,7844,7729,11618,56180,60225,11602,12332
49,2584,8271,7770,11922,59511,58813,11709,12718
41,2765,7500,8098,11347,56221,57558,12308,12381
49,2929,9436,7893,13219,53669,58001,11463,12299
41,2995,7894,7770,12226,58002,54153,11651,13021
41,2560,8304,7582,11478,55704,55877,12012,12661
41,2692,8024,7745,11405,54916,60045,11257,12989
49,2863,8213,7779,11151,55786,58002,12743,11832
49,2765,9674,7721,11192,57107,55375,11815,18166
41,2880,8533,9600,11848,54219,59388,11675,12102
41,2724,8443,7794,11569,58954,128672,11504,20324
49,2519,8484,7779,11389,55261,57837,15451,11988
50,2814,7959,7705,12062,52873,62843,15081,11585
49,2568,9321,7721,11889,68487,56861,11545,11035
50,4841,7187,7779,11381,53916,56607,11873,11135
41,2511,7639,7976,11512,61357,67954,11815,12480
49,2536,7433,7754,11520,58904,57575,11913,11914
41,2584,7475,7705,11577,54818,56910,11930,11922
50,3061,7064,7770,11183,56344,60012,11528,11552
49,2577,7844,7704,11758,58477,59052,11955,11348
49,3233,8049,7697,11208,53981,57410,13226,11151
49,2609,7639,7754,11750,54662,59347,11840,11405
50,2872,7549,7697,11586,56271,57214,11955,11471
41,2593,7959,7680,11094,58502,55942,11635,10847
49,2560,9723,7836,13178,52398,60389,11758,14432
49,2519,8196,7992,11446,58289,57895,14851,11700
49,2568,7565,7557,11504,55081,57665,11897,11298
49,2470,7451,7712,11413,53932,67142,15163,11126
50,2815,8106,7647,11429,55967,57632,12250,10987
49,2551,9715,7639,11553,53915,56492,13137,11290
49,2569,7499,7909,11339,52726,61350,11881,11766
57,3003,8033,7696,11414,64771,58199,11569,11561
50,2617,8197,7894,11199,54547,56270,11865,11372
49,2625,7278,7557,11799,54047,59988,11733,12127
50,2790,8936,7778,11282,57468,57821,11766,11783
49,2642,7385,7623,11832,53464,56049,11659,11782
49,3012,7918,7746,11274,54613,59938,11890,11742
49,2585,7335,7762,11553,57968,56213,11593,11332
49,3011,7204,7713,11380,57436,55876,13103,11307
49,2584,7647,7860,11422,55146,60570,15442,11388
50,2544,6983,7696,11487,59881,57017,12193,14843
50,2576,7163,7778,11364,54244,57246,11807,11438
49,2732,7417,7754,11347,54892,59552,11848,11446
49,2625,7401,7713,11700,58707,56533,15319,11520
58,2749,7811,7532,11249,55475,187428,12160,11208
49,4324,10535,7655,13554,56525,64434,12061,11717
49,2863,7582,7672,11355,57526,57607,11897,11610
49,2559,7795,7647,11512,54892,60053,12677,11922
49,2495,7303,7549,11257,57321,57755,12628,11848
49,2889,7278,7762,11299,58297,54629,11914,12037
49,2733,9567,7565,11831,55253,54974,11446,11938
49,2543,7746,7713,11742,54022,60085,12193,10962
49,3060,7401,7910,11175,57969,59569,11495,12004
50,2543,7269,7730,11520,57551,56270,15106,11635
49,2454,7492,7950,11544,54801,58379,12102,12094
49,2593,10108,7812,11348,64787,56927,11643,15236
49,2495,7606,7582,11552,54465,56491,12283,11652
49,2502,7262,7672,11454,54990,62277,12964,11766
49,2577,7508,7697,11380,62842,56632,15155,11741
49,2700,7360,7712,11438,55335,56541,11979,12874
49,2822,7384,7853,11356,54941,60111,11930,12127
49,4677,10585,7705,11217,58124,57879,12308,11323
57,2519,7195,8016,11470,53251,59749,12028,12398
49,2610,7549,7622,11413,54334,60832,11250,11775
57,2568,7007,7729,11167,59700,56475,11757,11873
49,2560,8123,7721,11315,56393,57345,12275,11700
49,2576,9017,7679,13375,53202,62416,11758,11799
49,2683,7565,7729,11339,60216,59585,17345,11512
49,2806,7139,7745,11093,56312,57410,11946,11742
49,2585,7959,7778,11643,53801,61637,11512,11905
49,2601,7672,7656,12242,60693,56606,11766,11749
49,2905,10093,7738,11257,52988,57748,12184,15786
49,2568,7786,9034,11586,53547,62137,11594,12209
49,2552,7303,8074,11651,57968,58362,12160,12036
57,2469,7606,7557,11315,53948,56221,15926,11536
49,2568,7753,7680,11545,55918,59273,12111,12332
49,2946,9608,7639,11634,57058,59873,11848,12234
49,4677,7516,7836,11372,56369,59692,11487,12119
49,2601,7475,7671,11233,54990,61243,11421,11323
49,2511,7713,7778,11545,56442,58847,11816,12004
49,2692,7745,7935,11749,52751,57173,11611,11594
49,2896,7196,7704,11306,54375,62022,14211,12415
58,2585,8755,7631,11290,61890,60709,11339,11643
49,2986,7762,7770,12053,57756,58806,12233,11298
57,2847,7984,7704,11339,55097,60570,11708,12266
50,2626,7598,7737,11487,60628,58281,11979,11807
49,2576,7434,7606,11553,53923,57550,11758,11364
57,2576,8870,7737,13752,55154,64975,11487,15434
49,2519,7368,7589,11422,56738,57172,11602,11364
57,2601,7417,7713,11241,53439,57985,15770,12283
50,2535,7721,7590,11446,55442,61029,11282,12479
49,2519,6957,7638,11314,57574,58608,11553,11701
49,2716,8599,7705,11348,54490,59782,12340,12423
49,2626,7335,7713,11208,54809,62039,12431,11963
49,2938,7524,7754,12291,59257,56746,11709,11906
49,2650,7655,7672,11880,54014,58281,14515,11848
49,2593,7073,7942,11356,54687,59536,12308,12054
50,2592,9239,7704,11347,58961,59019,11610,13284
49,2618,7516,7705,11807,56771,58223,11569,11914
49,2592,7795,7680,11282,56130,59913,11618,11864
49,2773,8279,7713,11438,61062,56869,11972,11536
57,2585,7631,7918,11348,54637,56180,12825,11824
49,2576,7385,7746,11331,54284,61029,11249,12127
49,2593,9124,7705,11528,57517,57156,12078,14851
50,2593,7212,7730,11471,54178,56188,12702,11897
49,2872,7712,7647,11397,58617,61989,16386,12250
49,2576,6999,7721,11381,57829,57181,11528,12069
49,2634,7720,7663,11323,55229,59766,11520,11922
49,4570,10511,7696,13456,55687,61250,12086,11865
49,2552,6966,7648,11529,60602,56672,14023,11864
49,2593,7622,7589,11537,56065,56952,12422,11725
57,2470,7770,7836,11725,54776,60102,12029,11939
58,2527,7376,7992,11446,59380,59527,12078,11881
49,2527,8673,7868,11470,57271,57074,11946,12160
49,2618,6908,7590,11791,53808,60783,11594,11619
49,2625,7795,7663,12070,60652,57116,11889,12061
57,2847,7910,7877,11947,54490,56541,11955,11824
49,2585,7188,7680,11930,57681,63269,11142,12045
49,2577,8895,7680,12324,56164,57091,12176,15893
57,2568,7228,7795,11602,54597,56270,12259,11339
50,2527,7516,7746,11725,53522,60619,15311,11692
49,2527,7409,7672,11823,56951,56746,11693,11931
58,2568,7500,7712,11388,54580,59758,11380,11306
49,2511,7803,8008,11356,55926,62588,14597,11725
50,5686,9263,7590,12103,56869,56623,12102,11766
50,2634,7507,7852,11741,53612,56730,12431,11634
50,2519,7860,7753,11446,56114,60750,11323,11972
49,2815,8590,7746,11306,57222,59019,11356,12037
49,2748,7688,7696,11545,60020,57763,11906,11782
41,2872,8788,7787,12644,54621,60348,12102,12094
41,2732,7032,7713,11355,59971,62203,11684,11783
50,2577,7573,7992,11659,53628,59027,11462,11323
49,3085,7212,7787,12078,58018,62991,11701,11544
49,2560,7048,7779,11265,56426,56886,12160,20020
49,2634,8410,7606,11676,54653,55302,11610,17970
49,2569,7770,8992,11971,57419,60200,15819,12004
49,2634,7048,8082,12029,56024,56689,12743,12053
50,2536,7426,7696,11258,53653,58830,15417,12423
49,2552,7680,8082,11618,55244,61308,12160,12275
49,2544,9140,7737,11364,52882,57624,11947,11996
41,5260,7376,7852,11741,52504,55671,12217,12135
49,2830,7056,7901,11355,56541,58880,12184,11807
49,2584,7598,7910,11422,53029,58288,12456,12004
49,2560,7902,7828,11298,54400,55384,12267,12874
49,2929,6941,7729,11749,57920,61062,12004,11873
49,2519,9017,7770,11167,58551,56442,11643,12430
49,2610,7738,8295,11438,53547,56319,12791,11660
50,2626,7467,7943,11602,54925,71425,12021,12143
49,2953,7713,7762,11462,52791,57213,11627,12152
50,2601,7377,7827,11356,53497,56295,11454,12382
49,2519,10216,7639,12734,58625,59708,12620,14761
49,2625,7557,7811,11307,54219,57050,18527,11791
41,2576,7073,7778,11364,53309,59322,12209,13071
41,2527,7836,7803,11372,56722,61210,11782,12373
49,2560,7483,7705,11339,56336,56738,11659,11840
49,2576,10757,7950,11520,53448,57829,12972,11733
49,2831,7229,7787,11496,57049,61415,12316,11586
49,2576,7795,7639,11413,53579,59092,13079,12127
49,2568,6737,7934,11495,55261,60841,11446,11511
41,2642,7581,7803,11503,56976,55803,11413,11938
41,2732,10528,7787,11807,55080,57468,11471,12324
49,2683,7491,7688,11455,53284,59511,12029,13005
42,3044,7335,7819,11808,57936,60348,11536,11503
41,2617,7655,7729,14375,54391,57148,11832,11708
49,2806,7532,7705,11331,57337,68709,13243,12053
41,2609,7556,7737,11364,57058,56278,14843,11914
41,2675,8927,7688,11471,57108,56221,15343,14326
41,2576,7729,7893,11528,58708,62039,12480,11536
49,2585,7770,7696,11454,56327,56796,11659,12340
50,2634,7385,7893,11282,53612,56771,12012,12644
49,2618,7310,7704,11635,53489,60528,11783,13112
49,4045,9461,7672,11454,60233,56844,11996,12078
49,2863,7631,7647,11725,53226,59774,11750,12570
41,2642,7738,7901,11446,55819,60791,12480,12373
41,2692,7204,11725,11479,56828,57034,12882,12028
49,2897,8279,8681,11832,55384,58395,11947,12447
41,2683,9534,7688,11898,52611,60152,11503,12045
49,2560,7376,8229,11109,57041,60020,11758,11988
50,2971,8024,7589,11742,52332,55762,12028,12316
50,2609,7409,7729,11667,52693,60216,15762,13218
49,2789,8000,7623,11299,57361,56787,11832,12423
49,2560,9206,7885,11758,52619,56443,15762,15975
49,2634,7114,7737,11355,53809,62269,12168,12488
49,2551,8156,7926,11471,57796,58313,11857,11684
50,2700,7310,7762,11749,55040,58469,11593,12570
49,2938,7762,7623,11438,53505,58847,11939,12562
50,2691,7992,7647,11495,57870,56566,12456,12472
50,5407,9953,7762,11389,53514,57673,11536,12004
41,2765,8057,7918,11708,55212,58330,11536,13317
49,2650,7803,7672,11364,57206,55663,13275,12233
49,2773,7114,7786,11528,58084,56861,11626,12423
49,2576,7688,7696,11667,53472,58018,12430,12028
49,2626,9108,7672,11504,58042,58248,11668,12603
41,2921,8090,7557,11668,53292,57132,14006,12127
49,2667,7360,8049,11397,52594,60792,11955,11840
49,2626,7368,7762,11708,56287,57459,11848,11864
50,3233,8074,7770,11635,52652,57763,11791,12193
49,2625,9108,7573,11963,54366,61620,15442,15647
41,2748,7885,10150,12013,55991,56631,11512,11586
49,2609,7327,7656,11561,54605,56811,13415,12078
49,2708,7467,7713,11446,54112,60111,12438,11742
50,2658,7910,7639,11676,58486,56139,12406,12471
49,2470,8344,7868,11504,57164,60759,12833,11758
49,3856,7672,7737,11545,56451,61776,11832,11988
41,2806,7343,7869,11824,58789,56664,12250,12504
50,2577,7557,7680,11676,57164,57402,11569,12143
49,2650,7721,7762,12964,52373,60184,12152,12504
49,2634,7016,7573,11553,56910,59495,12472,11504
41,2691,9148,7672,11675,54326,56861,11930,12144
41,2592,7811,7803,11479,53161,60340,12865,11733
50,2815,7426,7803,11865,57222,55130,12185,11602
49,2953,7278,7877,11430,52160,56836,12439,12177
49,2823,7688,7622,11495,53210,62375,14564,11939
41,2789,8427,7705,11454,54277,57329,11971,15335
41,2691,7122,7721,11340,54210,57632,12078,11880
49,2666,7410,7869,11602,53136,60135,12062,12874
42,2576,7655,7893,11339,55482,103409,12020,11864
41,2543,7729,7778,11430,54375,60529,12283,12242
41,2708,8319,7827,11364,153713,61176,12915,11889
49,2535,7524,8106,11372,58781,58370,12135,11725
41,2790,7721,7910,11388,56106,57066,13104,12054
49,3069,7122,7737,11586,55089,61636,13030,11561
41,2666,7195,7573,11438,57016,60717,11840,12373
50,2617,8287,7663,11635,54022,56795,11815,12406
49,2864,8279,7630,11462,53612,64943,11709,12636
41,2560,7377,8114,11512,57977,57780,12587,12275
41,2601,7089,8024,11233,53333,57583,11831,11856
41,2913,7770,7786,12948,54785,64147,16000,12177
41,2855,7918,7721,11339,63844,58198,12972,11791
49,2560,9690,7811,11553,54383,55557,12390,15598
49,2642,7122,7729,11504,54146,59191,12021,11668
50,2929,7811,8140,11717,57460,57042,12201,11766
41,2733,7393,8353,11463,53973,59946,12234,12283
41,2576,7343,8099,11807,56016,59905,12513,12981
41,3758,10256,8099,11307,56656,57748,12226,11955
41,2732,7057,8394,11314,58083,56599,12259,11708
50,2774,7860,7828,11758,54277,60972,12669,11626
41,2552,6925,7910,11479,58330,60291,11618,11553
49,2945,7491,7811,11659,55138,58256,11939,11832
49,2502,10453,7696,11422,54071,61046,11561,12291
49,2658,7196,7582,11749,60857,58075,11955,11889
41,2781,7607,7869,11611,52759,57510,13695,12234
41,2642,7573,7869,11430,53776,66625,12070,12808
50,2651,7105,7951,11414,57140,57485,15606,11832
41,2970,7458,7992,11496,54432,56631,12185,14121
49,2519,9568,7770,11380,55023,58740,12077,11824
49,3019,7352,7770,11274,58248,55819,12316,13949
49,2519,7704,7927,11307,54572,58740,12627,11782
49,3036,7007,7811,13530,57632,59691,12143,11708
49,2560,8091,7738,11520,57591,56024,11815,11881
49,5530,8632,7836,11225,56385,56672,11635,11626
50,2601,7114,7746,11544,53316,62055,11865,12718
